Mean Predicted Rating,Mean Error
7.583286791322225,19.876314018442876
6.800360750861637,24.42942745094698
6.795661780374582,32.01134781889021
6.776770204652605,25.47219700421702
6.098142687029581,29.831176278519056
5.255674346907756,33.675313018995624
4.264925311657641,38.7012653706299
4.23096167528898,41.15024011585931
3.4862779308959557,48.214400547444136
